time_spent_weekly,quiz_score_avg,forum_posts,video_watched_percent,assignments_submitted,login_frequency,session_duration_avg,device_type,course_difficulty,region,engagement_level
251.57659271337485,51.855384719631914,5,99.93658391547527,3,2,32.995904228622535,Mobile,Medium,Rural,Low
426.69111491866227,95.08858580256555,6,42.947731651775996,0,2,33.63315228267177,Desktop,Hard,Rural,Medium
229.23305343812194,76.28528514049067,3,42.43640518080443,4,3,23.837285958332302,Mobile,Medium,Rural,Low
344.38194281462285,59.424822163623865,5,32.77995681871553,4,10,44.0539683434045,Mobile,Medium,Urban,Low
377.4634053429337,69.16346383513441,2,33.125087061226814,6,1,72.42220198964739,Mobile,Medium,Urban,Low
207.30695284219172,78.37490368782584,2,42.81492768080383,7,4,28.512133634957422,Mobile,Medium,Urban,Low
294.04746439382,71.14008087118617,4,83.42720362188217,3,3,71.96020537736257,Desktop,Medium,Urban,Low
50.0,78.08133988669553,3,92.46054325091583,6,8,48.121750162142135,Tablet,Medium,Suburban,Medium
197.561235866571,56.1898961038095,2,98.0069735766145,3,1,43.60654067315875,Desktop,Medium,Rural,Low
274.743184860684,72.54041236054117,1,38.58317232771621,2,8,40.17060127400785,Desktop,Medium,Urban,Low
175.22168180351505,48.79428254642529,5,90.50380364912733,5,8,32.907837488019176,Desktop,Easy,Suburban,Medium
463.24113039316353,68.33160907976949,3,46.26040714218696,3,5,49.377789027517714,Mobile,Medium,Suburban,Low
156.98586220393673,56.44138537802815,4,29.02724356135075,2,9,52.829685707937124,Mobile,Medium,Suburban,Low
255.99555133030162,58.9670508611535,1,89.60199404161325,8,5,10.0,Desktop,Hard,Urban,Low
313.07405772860915,88.54139762815656,3,70.88845077148949,4,10,83.14557508751471,Mobile,Medium,Suburban,Medium
444.1273289066115,86.36965180891403,4,33.17847168648494,6,9,17.835204513758175,Mobile,Easy,Urban,Medium
156.41378488205606,79.13707181360766,2,54.386500601040204,5,4,37.16506795942821,Mobile,Easy,Rural,Low
416.31637521549595,53.61530852991132,2,42.980615590165414,9,5,10.0,Mobile,Medium,Rural,Low
301.0233061019587,65.25387325457797,2,78.94356549681575,4,7,40.98136127451665,Desktop,Easy,Urban,Low
201.8491348952049,88.19646549968775,4,56.27329844994144,6,8,38.07804186213733,Desktop,Hard,Urban,Medium
346.2103474263271,72.12575370459857,5,99.1423956085108,5,4,37.324599483009756,Mobile,Easy,Suburban,Low
319.905969557347,100.0,2,24.37959858076761,9,2,49.56500507840626,Desktop,Hard,Urban,Low
239.97831228412053,75.89976759091557,2,48.401221290899734,1,8,41.342824159594066,Desktop,Medium,Urban,Medium
306.9802084990019,72.88073674735047,4,58.55201336879819,2,7,53.076281992444045,Mobile,Hard,Rural,Low
261.468640313824,65.36325303696248,0,60.25068437986558,1,5,26.440038806787378,Mobile,Easy,Urban,Low
311.3517345251248,72.00311357173423,3,45.27486579085094,2,9,46.160749152510824,Mobile,Medium,Urban,Low
366.21306745210467,67.71295245429184,0,78.33921992780544,0,8,35.52478574766528,Desktop,Easy,Suburban,Low
458.6016816145352,80.62163015032885,2,89.97976587911798,7,6,39.444908302001586,Desktop,Easy,Urban,Medium
176.21845011731511,84.35053475191876,2,95.09754415822904,5,6,49.05522973770774,Mobile,Medium,Urban,Medium
513.3033374656267,58.21015809238076,1,84.4074701439621,1,5,37.43541402883664,Desktop,Medium,Suburban,Medium
104.79122004774982,50.03150569663333,4,88.04641578452795,7,4,43.4225139888423,Desktop,Easy,Urban,Low
284.82149049644164,42.456919403450556,5,64.04362404959964,5,9,27.686318840349227,Desktop,Hard,Suburban,Low
358.83172064845763,77.61986990368815,1,86.07105811414516,6,2,61.43268345518869,Mobile,Easy,Rural,Medium
328.0991867735033,53.449500907391894,4,44.280312731836176,0,8,55.926660494919304,Desktop,Medium,Rural,Low
237.73004801794062,37.706641105712755,0,51.87830096873715,6,5,46.49975335222122,Desktop,Easy,Urban,Low
279.1877749642725,75.82867906796446,6,45.35304110548354,2,4,41.3600997176079,Desktop,Medium,Urban,Medium
250.69990653411674,100.0,5,57.390986835834035,7,5,43.43442592730697,Desktop,Easy,Suburban,Low
241.06352430557885,69.9089363269016,1,42.84636929909091,5,3,61.11035058771427,Desktop,Hard,Suburban,Low
384.9602097021025,82.57736161677462,5,96.92891538035575,3,8,54.864083529567665,Mobile,Medium,Rural,Medium
335.7015485965047,71.22744037821347,1,45.02757024045345,7,7,61.36266494879159,Mobile,Hard,Suburban,Low
230.70904047393458,68.51665520213287,4,27.843563048875186,8,4,39.8716339062679,Desktop,Easy,Urban,Low
389.95998754332504,83.78614724481653,2,62.14537328403307,9,2,52.25098919186934,Desktop,Medium,Urban,Low
330.72995208766093,65.64588183717024,1,24.56792627561411,1,3,62.83010973233018,Desktop,Medium,Rural,Low
381.28621188389604,74.01088471107855,3,28.84345330468644,5,2,31.107812950596557,Desktop,Hard,Rural,Low
362.96288419236123,74.8254670929402,3,37.551151135699705,4,7,30.164357087901465,Desktop,Medium,Urban,Low
217.10049890779277,59.978643195354266,6,57.148019990571335,4,5,49.12806742095576,Desktop,Hard,Suburban,Low
243.98189598030305,84.88063524304785,0,54.66007458472223,9,6,26.475871600794754,Desktop,Easy,Urban,Low
374.7293605123262,67.37560364956887,3,83.9753489602233,2,2,17.762625004484647,Tablet,Medium,Urban,Low
361.0370265433465,58.66382260760733,5,79.15797231072906,7,6,62.61968595012823,Desktop,Medium,Urban,Low
297.90984060358517,78.04764765355606,1,54.105463519256105,7,3,65.23347788498512,Tablet,Easy,Rural,Low
311.7327383308782,56.52298027313444,3,46.696336606050394,4,3,27.299706686802296,Desktop,Medium,Suburban,Low
427.7664895788425,70.42271736053692,4,45.31750272491989,7,3,23.520198583795928,Desktop,Hard,Rural,Low
240.842861116417,69.86321505033695,2,81.91960698352072,9,6,35.20215447545141,Mobile,Hard,Rural,Low
354.7097381170038,86.28843348747367,3,24.16579249770158,7,5,63.79212528179349,Desktop,Medium,Urban,Low
279.78073475661057,77.12047349319928,7,21.025731960848468,2,8,38.83892321132784,Desktop,Hard,Suburban,Medium
278.23187967727796,69.62459561882284,1,83.64355135413184,1,4,46.420425265722166,Tablet,Medium,Rural,Low
409.877685198719,82.26649448800431,3,58.17171007912394,8,5,49.87382611542047,Mobile,Medium,Suburban,Medium
382.54163489880295,90.8531132352597,3,30.470491084286078,1,5,47.60771703537928,Desktop,Easy,Suburban,Low
381.35096360006384,78.36715459527794,1,38.8452747675601,8,7,67.41106716005126,Desktop,Medium,Urban,Medium
430.54788071543294,70.15528929765071,1,94.6003162477906,3,6,34.20163456915892,Tablet,Easy,Suburban,Medium
302.1003841632759,50.32245651474761,2,88.76023804999184,1,1,43.466898435728744,Mobile,Easy,Urban,Low
368.1952971294964,54.02329505386941,2,76.78280401791781,9,2,48.48638549396054,Desktop,Medium,Urban,Low
268.9733243406544,65.42162943467999,6,58.57801842698613,0,7,44.26506448251464,Desktop,Hard,Urban,Medium
332.4166352488442,60.85731696761076,1,61.62589009531086,3,9,26.713481887334353,Mobile,Medium,Urban,Low
286.98569456323156,67.19543045521831,3,98.0195628227167,8,10,22.911967247099515,Desktop,Hard,Urban,Medium
309.6995964992718,70.8497488734566,3,97.26163551074296,8,7,22.597840837422755,Desktop,Hard,Urban,Medium
359.51570254369136,77.94539131535096,4,37.221523662866744,3,7,55.893821247636915,Mobile,Easy,Urban,Medium
218.17793167665275,68.94251832911362,2,84.88836530442545,8,2,32.693955139659735,Desktop,Medium,Urban,Low
509.238727568546,77.29752465739303,3,35.779413293361344,5,5,52.03912355911956,Mobile,Medium,Urban,Medium
199.3982618500298,70.9671162221518,4,37.082998230716115,0,5,46.301145567273096,Mobile,Hard,Suburban,Low
178.58113872122678,40.36800150469193,2,74.08744273316614,9,7,30.377142967175317,Mobile,Hard,Suburban,Low
415.8110873500068,55.90996909271868,3,52.40008788700387,5,5,30.75151396230644,Desktop,Medium,Suburban,Low
379.1662693962936,67.83868666417577,2,94.52355256852161,8,6,47.01019740621147,Desktop,Medium,Rural,Low
362.4119817052155,51.85457885738339,4,27.120778791680706,1,4,46.16527064343443,Desktop,Medium,Urban,Low
362.834550926428,78.99893094994307,1,60.922051264759446,5,11,52.38048354415611,Desktop,Easy,Urban,Medium
298.77532271530856,92.96126248515546,3,93.4817224354497,1,5,38.13743163332113,Desktop,Easy,Urban,Medium
210.27456285141685,88.28142777545975,5,92.32909283836041,3,6,32.299383314884565,Desktop,Medium,Rural,Medium
307.5804558193726,66.79835693604689,2,32.522337073259294,7,3,46.648057874929265,Desktop,Hard,Suburban,Low
232.28382884878883,92.36089205274928,4,49.331016007716514,6,1,66.29878686669919,Desktop,Hard,Urban,Low
397.5119733417751,72.23001185803167,2,69.5297120037357,8,5,16.849813996505713,Desktop,Medium,Urban,Low
285.29426184978615,64.94371043322941,1,32.751590781712174,6,5,33.0142099203938,Mobile,Medium,Suburban,Low
217.45028032074885,60.7989600468859,3,97.4417737636591,0,5,53.856602134251304,Mobile,Hard,Urban,Low
267.86141583470067,65.46295470267808,4,93.17994629821283,1,6,48.247284517308614,Desktop,Medium,Suburban,Low
341.2931454275624,64.17734772188157,7,33.35601432275753,5,1,54.07528940735263,Mobile,Medium,Rural,Low
243.62754471960253,72.55624333563232,4,29.692436900878832,6,11,38.5551746305532,Mobile,Medium,Suburban,Low
217.77796044335685,72.40860971574797,6,26.832678624661224,2,1,20.8212597403695,Desktop,Medium,Rural,Low
324.36872114919123,70.04569030230121,4,92.75549312293049,8,5,70.07239076799989,Desktop,Medium,Urban,Low
324.49665711087226,76.55407254619524,1,35.48990478363686,6,6,61.25753834866346,Mobile,Medium,Suburban,Low
249.30568246288703,87.85969412179512,1,53.30279428354838,5,5,44.63732763868315,Desktop,Hard,Rural,Low
252.89616943816773,84.24331203161985,7,55.908109252160244,5,5,32.37509074543557,Desktop,Easy,Suburban,Medium
323.20499373576365,47.726530473251444,4,67.9208835370854,0,3,37.641486380379924,Tablet,Medium,Suburban,Low
155.19156585026758,31.691182976470678,3,25.738827499794,4,5,48.43625267714639,Desktop,Medium,Suburban,Low
159.25362256234447,84.01479866858911,3,38.140689392041274,9,2,41.22551599971065,Mobile,Easy,Rural,Low
228.1555778747564,49.49681952376868,3,94.51923095351408,2,7,44.78251253227422,Desktop,Hard,Urban,Medium
278.6552848288153,66.62851897160975,3,92.67280858148555,6,6,69.15205806263806,Desktop,Easy,Urban,Low
331.09075655980047,52.448304609109606,1,82.50325179245537,9,5,58.85512819949282,Desktop,Medium,Urban,Low
447.53562169495524,42.970293436299706,1,21.552099649457233,2,4,27.43832297000045,Mobile,Hard,Rural,Low
385.76596232020194,78.12194092307182,3,46.16054147968817,4,4,46.15378503413043,Desktop,Easy,Rural,Low
284.0061470036573,81.3873274045397,0,70.23669882743263,6,6,37.19454735244327,Desktop,Hard,Urban,Low
298.0983792097311,61.35234398909921,3,42.01521694187805,2,11,49.4691468862233,Tablet,Medium,Urban,Low
199.74706353621912,31.134365617826354,3,92.76693560430219,9,6,44.050028902367366,Desktop,Easy,Rural,Low
298.148686400761,61.806333276212754,0,70.71115694659535,1,4,89.51548168150111,Desktop,Hard,Urban,Low
271.1341361079862,75.8770600810382,2,25.752537385315648,5,0,51.43892486303915,Desktop,Easy,Urban,Low
332.27185603380894,47.81632646838807,1,92.72044710685624,7,5,42.98723990749801,Mobile,Medium,Urban,Low
217.2769056447677,72.75039879668734,2,96.6213326540978,3,3,72.64509086000234,Desktop,Easy,Urban,Low
351.93465142411725,69.77035226240507,4,26.21699347133804,8,2,48.083241882788705,Desktop,Easy,Suburban,Low
453.2738913002578,78.68937249401633,4,62.58881878890519,7,4,22.21913555879485,Desktop,Hard,Urban,Medium
289.12398515431425,71.79370552621229,1,44.269142577133636,6,5,43.13329530596976,Desktop,Medium,Suburban,Low
340.17117220989417,55.40396588677667,3,51.42712611851219,6,8,54.2055487105808,Mobile,Easy,Rural,Low
369.0143991711112,87.94857252496737,3,34.37209743642735,2,2,52.267942243474536,Mobile,Medium,Urban,Low
259.8779528114164,67.62205640459545,2,66.24576816099301,5,4,60.07762056552485,Desktop,Medium,Urban,Low
322.4092481810417,69.59043190735102,2,96.63834825991125,4,9,47.305747030667284,Desktop,Hard,Rural,Medium
301.25924007817946,56.00098061390206,3,60.24580802172872,0,2,46.24666457346996,Desktop,Medium,Suburban,Low
309.7676098548832,63.35076623212734,2,26.633166511558493,2,5,23.96287047464712,Mobile,Hard,Urban,Low
222.69902161445336,56.727959289596484,3,69.60010667819267,0,6,67.92633386793247,Desktop,Medium,Urban,Low
302.4510174258943,67.40580910114866,2,47.217839556100564,3,6,40.41594629701601,Desktop,Medium,Urban,Low
349.799829124545,95.67562720213516,1,88.47401516730383,9,6,30.306977795665155,Tablet,Hard,Suburban,Medium
445.1143607795042,49.421482856029655,0,54.774251865317616,2,5,84.41861832297764,Desktop,Easy,Urban,Low
395.92708260852066,45.79657903184888,3,35.42716871537965,3,5,70.2012853236413,Tablet,Easy,Urban,Low
515.3182457511557,92.06755491240412,4,35.2884498152916,8,5,38.28376616613977,Desktop,Medium,Urban,Medium
223.26524371119507,66.86014484272201,4,81.50113445769283,2,5,16.789929836168607,Desktop,Easy,Rural,Low
387.23206367206785,59.963908920101254,3,41.247007864588795,5,2,34.222928680882006,Desktop,Easy,Urban,Low
318.3342005738352,85.59857031094114,3,81.37867153273784,5,2,68.68703394389856,Desktop,Medium,Suburban,Medium
518.9802933217672,60.91576690394704,6,36.47098486132795,6,7,47.65069955558039,Desktop,Medium,Urban,Medium
219.17017146448484,97.39014570320404,4,45.73490949610475,8,4,24.75845480046018,Desktop,Medium,Urban,Low
216.0278157819224,80.16888807008904,4,57.23895779517595,6,5,56.75972313341245,Tablet,Medium,Suburban,Low
240.06073545559778,62.68132887781446,5,95.45566797547606,0,2,41.85212957080433,Desktop,Easy,Suburban,Low
87.61042756901932,100.0,1,94.53851398030596,7,4,35.26947048311752,Mobile,Medium,Suburban,Medium
247.4244978319239,60.914276154949924,4,36.54975003378303,4,6,36.407392806003664,Mobile,Medium,Suburban,Low
224.0867338446302,81.13143058013961,2,48.65752329944583,8,3,64.5958876220532,Mobile,Easy,Urban,Low
315.03937864762077,74.48938870609737,4,31.951951076301786,9,6,53.199545225311184,Mobile,Hard,Suburban,Low
334.17559757771596,89.52611934098198,5,60.79880634507977,4,3,22.70913469785456,Desktop,Medium,Urban,Low
487.61708392158863,93.42266795090279,2,56.84660405557332,4,9,50.50783170175428,Desktop,Hard,Urban,Medium
395.042383818605,70.4800622359865,4,92.06081299605859,1,0,46.6142261961945,Desktop,Easy,Suburban,Low
242.3096344337597,58.69873194480725,1,94.40043022328581,2,2,38.693884026138846,Desktop,Medium,Rural,Low
210.1585328651642,76.89958214408675,2,50.68539128058337,9,3,39.48478314811081,Desktop,Medium,Suburban,Low
349.19191715065057,59.834269453718406,4,59.33903544151916,8,9,32.0242135487387,Desktop,Hard,Rural,Low
167.9766792979358,100.0,1,91.69889993169065,6,4,35.06210442663409,Tablet,Medium,Rural,Medium
483.14587658543536,72.04802996624106,1,84.53662461960492,0,7,49.34585172804076,Tablet,Hard,Urban,Medium
417.9440120721287,64.52017673031837,0,20.292504907571942,2,6,40.83645139494462,Desktop,Medium,Rural,Low
253.08243478952951,72.77020458797362,3,45.6047651346866,1,9,53.185224572855034,Desktop,Medium,Suburban,Low
128.68654709091226,49.793105657054554,3,53.74193935489007,0,4,33.22530551334199,Desktop,Hard,Rural,Low
435.3872374165413,55.42578942234023,4,38.37730269465854,8,7,55.61241924556234,Desktop,Medium,Suburban,Medium
288.5460154747382,88.00620861916639,2,35.9657292716751,7,3,64.71666861684238,Desktop,Medium,Suburban,Low
423.7816311973462,60.14658581542906,3,23.022760527654373,4,5,44.898245400010175,Tablet,Easy,Suburban,Low
140.5572341205633,54.296335259770906,6,71.46957800558084,1,4,52.80939915412376,Desktop,Hard,Urban,Low
240.06249770462273,78.04979128790929,2,41.000823238653254,0,2,53.39464307852351,Desktop,Medium,Rural,Low
300.5243699718183,87.78556231994496,2,24.187774274505045,6,1,37.46852964587008,Desktop,Medium,Urban,Low
304.6980593764742,80.784299659976,2,38.47834484224509,1,2,53.450474517480714,Tablet,Easy,Urban,Low
254.99345285207562,84.94071528708724,4,84.15311622689012,0,5,10.973483504570162,Tablet,Medium,Urban,Medium
362.2849932347499,58.64807367145809,1,88.11913453172373,1,5,10.0,Mobile,Medium,Urban,Low
193.23795706174056,48.67283999887235,4,58.64529961546421,6,5,40.05782604018576,Desktop,Medium,Urban,Low
285.76205149787063,92.5200047793323,3,53.285653632694896,6,8,54.50198713575591,Desktop,Medium,Urban,Medium
312.02956317118986,65.15980241736797,3,98.22829548014253,9,6,43.72420004622675,Desktop,Easy,Urban,Low
351.4438834058749,66.23750475317429,5,36.04517276704559,5,3,56.18810443468401,Desktop,Medium,Urban,Low
371.161487808889,89.92291212773587,3,37.22874262836868,4,3,26.97396526277045,Mobile,Medium,Urban,Low
187.53579081621308,78.3434501410099,1,43.34937416291198,2,5,58.24259099969089,Desktop,Easy,Urban,Low
146.58858292643777,76.83831658122412,1,33.82058546248699,2,3,69.43218921621335,Desktop,Medium,Rural,Low
427.7676821898509,100.0,3,50.34924785633493,8,2,34.55384227641179,Mobile,Medium,Urban,Medium
333.23140119795914,60.347226544297854,5,92.8667381591803,3,6,56.56498142256497,Desktop,Hard,Urban,Low
225.15134634434463,83.91760192121856,4,69.22782725028594,8,6,45.342274707451686,Mobile,Easy,Urban,Low
455.1151975522523,70.85519687345626,2,52.95572388898109,3,6,51.62760817403752,Desktop,Easy,Urban,Low
311.56746342928585,74.02888418294886,7,94.75286356569718,1,6,69.40217350051634,Desktop,Medium,Suburban,Medium
417.9297184063827,92.92702639618798,0,23.877138598065784,3,7,49.90954909763377,Desktop,Medium,Urban,Medium
306.7518481410109,77.61753634434436,4,36.82209423214891,5,2,56.46663181495526,Tablet,Easy,Urban,Low
506.0747924881987,78.07444118574449,2,65.27108840814071,5,7,26.054330382304755,Desktop,Hard,Urban,Medium
475.5340842443204,86.08761005964703,3,69.24420985545433,4,4,56.00461178929172,Desktop,Medium,Suburban,Medium
275.10358515209265,64.52570905685673,1,23.16460052500905,0,5,69.15010726281191,Desktop,Medium,Suburban,Low
397.1570950954355,57.4118549899149,3,52.243100632570574,2,5,31.147490656301688,Mobile,Medium,Urban,Low
364.5375949585148,54.327862089684494,1,71.93231718646982,4,5,40.15465281527738,Mobile,Hard,Urban,Low
436.8631557532349,40.50465115935997,3,75.84564371227214,5,4,55.29189951336356,Desktop,Easy,Urban,Low
203.50765394198956,100.0,6,71.05119220130155,0,4,51.71676191699925,Desktop,Easy,Suburban,Medium
368.6051459998439,53.451874514174754,3,45.64505794887396,8,3,24.6040837235088,Tablet,Easy,Urban,Low
405.84244868495875,66.68119564621342,2,27.48160988783276,2,3,47.47367058617762,Mobile,Medium,Urban,Low
124.12605135768857,65.84780050166619,1,54.16899571354673,9,7,40.00977292153563,Mobile,Hard,Urban,Low
181.6741487334225,74.61110046713651,4,30.300354989444436,2,5,30.470173015543466,Desktop,Medium,Urban,Low
96.07678222398994,82.23605818808946,4,95.80989268165337,1,4,65.35087302589005,Desktop,Easy,Urban,Medium
273.0593165555442,82.90710232539618,3,58.01366928181026,7,9,45.0819056635986,Mobile,Easy,Urban,Medium
371.7542255795962,61.25383842146592,1,45.380733948549405,2,5,59.74572979359157,Mobile,Medium,Urban,Low
450.23570520960277,67.49317429320382,4,81.30432568951201,5,5,27.398804606320198,Mobile,Easy,Urban,Medium
307.40947804197754,74.2386992573245,2,59.83588740658111,1,6,53.83418486281636,Desktop,Hard,Suburban,Low
462.8615545571292,66.26963310724679,4,44.80272192099601,6,6,60.9253428422488,Mobile,Easy,Urban,Low
161.98985417851085,94.1101836402999,1,84.95741939126414,3,6,41.367770994686076,Mobile,Easy,Suburban,Medium
129.66175606448454,77.36462427457377,5,89.37217208008975,8,4,37.54229836232771,Tablet,Easy,Suburban,Medium
294.4452301103381,81.02316679074727,3,73.84065330309416,9,3,25.435923884807767,Desktop,Hard,Suburban,Low
338.40654489393074,79.94321903001119,1,23.757153792613384,8,4,31.97920981348085,Mobile,Medium,Rural,Low
296.7305251905907,87.60210786227987,2,65.30583041332257,6,5,38.21050073046763,Mobile,Hard,Urban,Low
93.25578999601234,72.7153233805556,1,81.06359295978253,7,2,30.36133244765012,Mobile,Medium,Urban,Low
291.08799604872115,50.5475207806623,5,30.920240966686574,2,6,33.4808000834245,Mobile,Easy,Suburban,Low
169.55304994951467,75.99531927628962,1,38.29366011076827,4,0,47.37145374607063,Tablet,Medium,Suburban,Low
366.9672548830039,60.22964659312257,3,90.59960840545091,1,9,49.16682297589065,Tablet,Medium,Suburban,Medium
336.65982460968485,62.07074977375365,2,21.609737748245923,9,3,61.36267530797656,Desktop,Medium,Urban,Low
206.01202136726448,78.7954602813264,3,80.21817102607808,6,10,33.57339969182323,Mobile,Medium,Suburban,Medium
248.61330826633065,88.57424607150453,2,57.90186340115383,7,4,45.347778167017744,Mobile,Easy,Rural,Low
194.07864781110484,70.31907365104092,5,55.74177270716855,8,4,38.73454841190148,Desktop,Easy,Urban,Low
293.7320902726828,74.63249518898445,4,20.567722599590972,6,7,37.67452125544331,Desktop,Medium,Rural,Low
395.51423205012384,95.53322416952857,5,85.55185847731943,9,5,40.25791155540516,Desktop,Medium,Urban,Medium
201.42739536644564,73.61129769232852,2,48.785992050925316,9,4,42.0573680288031,Mobile,Hard,Urban,Low
350.40465155178447,100.0,3,63.26125050404343,7,10,48.75594399444093,Desktop,Medium,Urban,Medium
246.9742381627559,78.48264468447316,2,74.18405490685275,8,5,40.04463050134689,Mobile,Hard,Urban,Low
220.71271677376558,43.58855861266274,1,76.21036611503327,5,7,63.40995945077653,Mobile,Medium,Suburban,Low
289.29696400454424,81.30012431656799,3,96.47840470608578,9,3,19.43399427468147,Mobile,Easy,Suburban,Medium
196.4757677580626,75.71737577324167,1,62.50719625892873,1,4,60.80930438233926,Desktop,Hard,Suburban,Low
244.6350694652818,89.34629131124119,7,51.977564077954206,1,3,39.47244501086943,Desktop,Medium,Urban,Medium
180.21221074111514,80.09772026904938,6,96.29629011933663,3,2,42.167506250960166,Desktop,Medium,Urban,Medium
496.47251329163896,67.92316024024339,3,71.36881880204169,8,3,44.85576782454535,Desktop,Medium,Urban,Low
303.52635519717285,51.635526455659516,4,43.85202850212445,6,6,55.584630648839564,Mobile,Medium,Rural,Low
230.02744920074144,66.86465114070963,1,30.117139632285692,1,7,31.79562661546085,Mobile,Medium,Urban,Low
321.3979910734222,57.2421931868605,1,87.40436011721451,7,5,35.14711159170752,Desktop,Hard,Rural,Low
288.76719503091704,61.29214825292916,2,48.974528223532126,6,3,52.508395078464716,Mobile,Medium,Urban,Low
277.9030400466777,78.82867606630914,3,72.83757770915449,8,3,19.527317559371138,Desktop,Medium,Urban,Low
361.4166700043425,95.0485675652711,3,57.66531354927185,7,7,44.487500536646216,Desktop,Medium,Urban,Medium
375.7507710047305,75.92007294734472,1,35.91438238360307,2,3,33.034054942650165,Mobile,Easy,Urban,Low
246.94988523894725,52.06175406947224,4,68.1349286896372,0,4,29.87656238317683,Desktop,Medium,Rural,Low
242.418175935532,76.66904002330212,1,24.854645516054585,1,7,20.42304227602755,Mobile,Easy,Suburban,Medium
272.4948302848356,87.94947229968477,3,53.06739678969538,1,4,56.58453082603553,Mobile,Medium,Rural,Low
69.80788352644151,60.85325643520927,3,63.729195173093686,3,2,47.382388488144755,Mobile,Hard,Rural,Low
148.48089378014478,67.98974249990623,1,54.88375792948632,5,3,34.915781958775554,Desktop,Medium,Suburban,Low
436.68742674445247,70.22032292093796,2,79.89377402007926,3,2,42.53163135494147,Desktop,Easy,Suburban,Low
464.49677135012837,58.2265253037664,4,86.233996363625,8,8,28.606765286185823,Desktop,Medium,Suburban,Medium
275.09639604436217,79.72420650765788,2,81.69944592265423,3,6,36.95721234839252,Tablet,Hard,Suburban,Medium
357.6556963055766,68.18577777088328,0,23.105035824944167,5,12,42.02480496122913,Desktop,Medium,Urban,Low
331.1250154543536,76.29298665860541,4,35.53030163567777,5,4,45.95925712628718,Desktop,Hard,Urban,Low
600.0,56.6876173329685,0,62.928600741101945,9,3,50.88095417962414,Mobile,Medium,Suburban,Low
411.9574911434577,63.438125495148846,2,94.7857632355041,9,1,17.9122137900171,Mobile,Easy,Urban,Medium
287.20824085192334,80.83572036741657,5,86.79654200416935,0,6,50.92763938837218,Mobile,Easy,Urban,Medium
204.44595593995743,64.40750271862349,1,87.40276066814414,7,2,19.11755668209931,Tablet,Medium,Rural,Low
139.35536797424274,95.90445776850108,5,44.25665550077399,2,4,51.47300217887374,Desktop,Medium,Urban,Low
320.3463635867223,64.00545721578096,4,54.355831766296205,5,4,41.80033568327316,Desktop,Hard,Suburban,Low
224.36492547156968,73.37027088627829,4,57.65647578527499,2,5,61.37189769618978,Desktop,Medium,Urban,Low
157.77462904023258,83.98886247809635,3,32.589726667992835,1,4,34.88290365943637,Desktop,Medium,Suburban,Low
235.34271157574733,48.724514006004526,6,22.485450419556507,4,5,56.71260015710571,Mobile,Easy,Urban,Low
191.8451996385605,43.587867820288366,2,95.75223195684134,0,7,27.489101625617646,Desktop,Medium,Rural,Medium
468.71416350725644,47.11515528144858,4,39.25700685308054,8,6,46.58831801389608,Mobile,Easy,Rural,Low
388.16397569494507,88.93876155140774,2,39.1959122978905,6,4,14.429985456714174,Desktop,Medium,Rural,Low
299.20273586833827,61.7221278116133,5,26.670324301500763,2,5,58.24594441805671,Desktop,Easy,Urban,Low
447.99441388900254,100.0,3,94.28062015550228,3,3,70.90310105009318,Mobile,Easy,Urban,Medium
307.7368307647618,61.53628602013917,3,66.37896919518175,5,1,34.526666662893724,Desktop,Easy,Rural,Low
213.87157986717364,72.76826954795555,3,73.36294857002831,2,4,46.83945850471973,Mobile,Easy,Rural,Low
452.3124077269657,93.13164928851813,1,92.9261509810442,6,5,51.65756887192801,Tablet,Medium,Rural,Medium
353.8910043684659,100.0,3,47.64961351206316,5,6,21.74617504271085,Mobile,Easy,Suburban,Low
196.27538456735437,100.0,6,69.72058489104673,8,4,33.76339954814634,Desktop,Hard,Urban,Medium
280.9661321916392,88.12549345889714,3,23.103956378310997,4,5,32.8348527204377,Tablet,Medium,Urban,Low
212.43817466152427,85.36093788717193,1,34.94180225849035,3,7,81.10595475652946,Desktop,Medium,Rural,Medium
161.7200269035664,78.88790423801774,3,86.4996644071954,2,5,60.68703546540541,Mobile,Medium,Suburban,Medium
392.61775475316415,81.67541614249957,3,81.34146850706685,9,5,41.74375702625847,Desktop,Medium,Urban,Medium
490.94166404701303,61.732214255071995,2,48.05141531657175,0,9,56.68561116051011,Desktop,Easy,Urban,Medium
160.14324261808588,57.72701674866539,3,50.144850221937,2,3,48.16874276563078,Tablet,Hard,Suburban,Low
356.2969236690571,69.94938313883571,0,62.684354684286355,2,5,53.89555910894623,Desktop,Medium,Suburban,Low
234.9357430878173,67.44723066212607,8,20.019280374810762,6,3,29.19728758129013,Mobile,Easy,Urban,Low
251.2874616235304,63.201579260090874,1,39.299546883042225,6,5,65.60064587819,Desktop,Medium,Urban,Low
240.76060757611307,80.44581171185072,1,36.65854468865716,0,4,33.48389413094488,Mobile,Medium,Urban,Low
213.6009230320184,84.32957812855766,3,40.038635739981075,2,3,34.26041961872351,Tablet,Easy,Urban,Low
304.8521627944827,71.32610329437772,2,84.4724674026753,7,7,53.85340772666174,Desktop,Hard,Rural,Medium
216.90498835889622,92.16295121582893,2,42.37390852371546,8,5,50.186411276151986,Mobile,Easy,Suburban,Low
327.0456825779839,52.87466328799742,3,35.32170576401185,6,3,45.347351041059135,Mobile,Medium,Suburban,Low
