time_spent_weekly,quiz_score_avg,forum_posts,video_watched_percent,assignments_submitted,login_frequency,session_duration_avg,device_type,course_difficulty,region,engagement_level,anomaly_score,is_outlier,dropout_risk_flag
305.8208718446,73.35871201096992,3,79.63181913132317,4,2,37.5932947427645,Tablet,Medium,Urban,Low,0.11653472499880335,0,Normal
185.70297021693767,90.46210644960766,3,50.316472785000606,5,0,20.994667505363847,Desktop,Easy,Urban,Low,0.027253899668508108,0,Normal
335.77873603482834,71.87836753971861,6,44.221408609394,7,5,65.45045025110338,Tablet,Easy,Urban,Low,0.06711288028238371,0,Normal
356.07845263682344,63.558916883121206,4,56.747680813825816,0,4,36.2813015462884,Mobile,Hard,Urban,Low,0.10083167428472195,0,Normal
408.3051243175277,71.83446254548426,9,85.43707954793229,0,7,50.26740700570674,Desktop,Easy,Suburban,High,-0.01737936645878091,1,High Risk
405.3802052034903,78.14947043554582,3,94.39374105165318,3,1,55.13970486365941,Mobile,Medium,Urban,Medium,0.05377774657300949,0,Normal
162.2330632042909,70.73290105488556,2,63.606673028791214,4,3,32.95144694375857,Mobile,Medium,Suburban,Low,0.10796617382536094,0,Normal
206.21749600848773,70.60887536805824,3,72.91729642589215,8,5,16.43999877454731,Desktop,Medium,Suburban,Low,0.0857955169596803,0,Normal
351.503526720866,59.47012468289867,2,92.26188977911312,6,5,41.708038539828536,Mobile,Medium,Rural,Low,0.11077932569923121,0,Normal
351.37859509122086,60.05648623673578,5,27.88374811303539,6,7,41.46258355131406,Mobile,Medium,Rural,Low,0.07991100493501041,0,Normal
351.5047686306048,48.96092092300459,4,38.566286229293205,7,2,44.092447821039336,Mobile,Medium,Suburban,Low,0.07668705700159012,0,Normal
600.0,96.24365114780409,3,76.71200050012659,4,4,44.17525511558451,Mobile,Medium,Suburban,Medium,0.007757287759543208,0,Normal
357.0890510693167,51.34205146913072,5,85.89955695298397,4,4,37.51840736500232,Desktop,Medium,Urban,Low,0.07831401081393208,0,Normal
413.5565640180599,59.60642203306139,3,88.56232226644623,0,4,36.93694047229021,Mobile,Medium,Rural,Medium,0.06547257569638676,0,Normal
395.40017634932025,59.22389101646204,1,53.20857414839461,8,6,49.4655529322218,Mobile,Medium,Urban,Low,0.09874570514634035,0,Normal
365.1391251305798,83.42386565416662,3,27.147192183349347,5,8,32.64213914955485,Desktop,Medium,Rural,Medium,0.08816542952844575,0,Normal
268.47307553596545,65.57575482561958,7,55.0225181839696,8,6,43.57014827864523,Desktop,Medium,Urban,Low,0.0478473843464971,0,Normal
375.8969220493268,88.716131090106,3,38.458767216564304,2,5,36.55561902885791,Mobile,Easy,Urban,Low,0.11253834044676442,0,Normal
222.71747854624283,59.897640636341976,2,43.29571639972993,4,3,49.43407865464872,Desktop,Medium,Urban,Low,0.10423149010065613,0,Normal
276.31813932599914,74.18491243335703,5,81.78140454700046,1,2,61.62864420477408,Mobile,Easy,Suburban,Low,0.06541980786270046,0,Normal
251.4636452170897,57.46979420110364,2,26.04216688207095,9,7,62.2406665967853,Tablet,Hard,Urban,Low,0.04594276341242631,0,Normal
308.18741393863223,100.0,4,86.20649739845616,4,3,64.33936308806511,Desktop,Hard,Suburban,Medium,0.04273893428854564,0,Normal
531.4658566673509,52.18602371455731,1,54.21352686593352,7,6,39.98860836986822,Desktop,Easy,Rural,Low,0.03541863116552202,0,Normal
113.2734807408252,74.64731065340541,3,67.6851144880476,1,2,41.2492951225326,Desktop,Easy,Urban,Low,0.07125424767685384,0,Normal
368.6260190374513,79.50665321398148,8,27.17217849885432,7,7,25.96571529812724,Mobile,Medium,Suburban,Medium,-0.00013071750903681512,1,High Risk
138.72841288103484,76.20698646177247,3,46.98872626858237,3,4,39.86176458251611,Tablet,Hard,Urban,Low,0.11054580813268583,0,Normal
252.80681342105663,67.22068511683437,5,27.17607352118766,9,9,40.39743264078204,Mobile,Medium,Suburban,Low,0.02558382924020186,0,Normal
408.8950596967366,68.05268950399861,6,96.92349783048876,9,9,35.74278546570831,Desktop,Medium,Suburban,High,-0.008835535402745398,1,High Risk
306.42800190954625,70.65717207968665,5,84.58093194610004,0,3,35.673102848658985,Mobile,Medium,Urban,Low,0.07715625918238611,0,Normal
192.2255222070694,67.79496997557267,4,56.770620348516815,4,10,19.534527147317448,Mobile,Easy,Rural,Low,0.02191844265815024,0,Normal
228.4696290740032,84.45818675192365,3,37.888203865893686,0,8,24.87131106416404,Desktop,Medium,Suburban,Medium,0.059244280489351486,0,Normal
367.9597748934676,100.0,4,94.67640841998818,6,3,45.6681538136812,Mobile,Easy,Rural,Medium,0.05409549435041222,0,Normal
226.9633368282864,61.637623224882496,0,47.56772765815774,7,6,46.231099594195946,Desktop,Medium,Suburban,Low,0.07671978994280088,0,Normal
321.6458589581975,49.45295530631383,8,32.87875453498998,2,5,52.24583804243701,Mobile,Easy,Rural,Low,0.003122015014407009,0,Normal
304.55718399038136,68.67576927473118,2,65.0531510763164,2,4,41.1165829467352,Desktop,Medium,Urban,Low,0.14097758076068223,0,Normal
234.8399652394183,100.0,4,95.50192962758528,6,1,45.174813567487455,Desktop,Hard,Urban,Medium,0.024320947359901646,0,Normal
514.3944089325325,57.94488148045404,0,20.306423240025808,3,3,63.75764323597197,Mobile,Medium,Urban,Low,-0.021669035377067436,1,High Risk
363.3919022318011,94.58675208166102,1,39.0499874603199,2,5,44.20648764305255,Mobile,Medium,Rural,Low,0.07865054268108784,0,Normal
97.4857413342393,95.1655122111466,7,95.0758112328326,7,5,35.51896279288842,Desktop,Easy,Urban,Medium,-0.03041276848928698,1,High Risk
318.64543147694275,61.69617637438008,4,33.68687734857296,2,7,27.13578143913326,Tablet,Medium,Rural,Low,0.09359331863821696,0,Normal
233.8213535231612,78.53474618777913,5,29.05947613118559,6,2,56.96219795427645,Mobile,Easy,Urban,Low,0.0595902145868446,0,Normal
385.2433334796224,94.42594934692806,1,65.61497726398436,1,4,19.449863949229748,Desktop,Medium,Urban,Low,0.042034580857069404,0,Normal
220.74792615673,64.3130838851877,5,88.94750586358639,0,4,32.42372070467848,Mobile,Easy,Urban,Low,0.06381212755902116,0,Normal
288.5263558533101,66.94629459846458,1,58.168785415514094,5,4,51.27868999404715,Mobile,Easy,Suburban,Low,0.12956844542479073,0,Normal
350.49872789804573,61.27478629077034,2,99.56514053476198,7,8,16.401702347237958,Mobile,Easy,Rural,Medium,0.028674310389389945,0,Normal
386.5755194170122,54.778649039607,1,74.33373596303943,0,9,35.78467818178934,Desktop,Medium,Urban,Low,0.029632549353707294,0,Normal
179.9703592944224,60.26083682400989,4,25.925992576835817,9,6,46.93751259443599,Mobile,Medium,Suburban,Low,0.05760891337933999,0,Normal
266.54987641590515,51.64089599856615,3,99.42657053455802,8,3,39.24993518699119,Mobile,Medium,Urban,Low,0.06217842752634334,0,Normal
252.5054688839044,70.51125202388839,1,52.63153894241523,2,5,30.25966608707637,Mobile,Easy,Suburban,Low,0.11981454569070416,0,Normal
234.6670767426288,58.45040153412037,3,42.99220270763861,2,5,36.098335126791326,Desktop,Medium,Urban,Low,0.12208761305408633,0,Normal
476.54542402810966,73.50678867686122,2,64.63033468623084,3,4,57.254764899810425,Mobile,Medium,Urban,Low,0.08501952361122367,0,Normal
340.4981710960956,46.66156530694559,2,44.34460734566915,0,3,72.47066086168864,Desktop,Medium,Suburban,Low,0.02515708085490298,0,Normal
173.9116045664955,74.96320348321686,1,26.916600569612186,8,2,47.09233022390397,Mobile,Hard,Suburban,Low,0.05363878106181569,0,Normal
391.7861947054776,82.50293442413387,3,20.11426744633414,2,3,15.175725302261966,Tablet,Medium,Urban,Low,0.023556171840627305,0,Normal
512.2156197012633,40.09396536142817,2,55.966668233620986,9,3,53.52153415665892,Desktop,Easy,Urban,Low,0.0038388447488630906,0,Normal
403.2465260551147,75.61084854771359,3,86.94907377812739,3,6,39.05424728166501,Desktop,Medium,Suburban,Medium,0.10890365138986657,0,Normal
148.06300340459865,88.41503488709938,3,65.78521485040612,0,6,28.568657216423205,Mobile,Hard,Rural,Low,0.05708144210334226,0,Normal
251.57659271337485,51.85538471963192,5,99.93658391547528,3,2,32.995904228622535,Mobile,Medium,Rural,Low,0.04103927648011729,0,Normal
426.6911149186623,95.08858580256556,6,42.947731651776,0,2,33.63315228267177,Desktop,Hard,Rural,Medium,0.00946577082703326,0,Normal
229.233053438122,76.28528514049067,3,42.43640518080443,4,3,23.837285958332306,Mobile,Medium,Rural,Low,0.10783792635901651,0,Normal
344.38194281462285,59.424822163623865,5,32.77995681871553,4,10,44.0539683434045,Mobile,Medium,Urban,Low,0.028984980192747756,0,Normal
377.4634053429337,69.16346383513441,2,33.125087061226814,6,1,72.42220198964739,Mobile,Medium,Urban,Low,0.04818632194733086,0,Normal
207.3069528421917,78.37490368782584,2,42.81492768080383,7,4,28.512133634957426,Mobile,Medium,Urban,Low,0.10315236748433021,0,Normal
294.04746439382,71.14008087118617,4,83.42720362188217,3,3,71.96020537736257,Desktop,Medium,Urban,Low,0.08009797230995896,0,Normal
50.0,78.08133988669553,3,92.46054325091583,6,8,48.121750162142135,Tablet,Medium,Suburban,Medium,0.026793992212436946,0,Normal
197.561235866571,56.1898961038095,2,98.0069735766145,3,1,43.60654067315875,Desktop,Medium,Rural,Low,0.030491631640863215,0,Normal
274.743184860684,72.54041236054117,1,38.58317232771621,2,8,40.17060127400785,Desktop,Medium,Urban,Low,0.10372120387031603,0,Normal
175.22168180351505,48.79428254642529,5,90.50380364912732,5,8,32.907837488019176,Desktop,Easy,Suburban,Medium,0.022745696517546432,0,Normal
463.24113039316353,68.33160907976949,3,46.26040714218696,3,5,49.377789027517714,Mobile,Medium,Suburban,Low,0.10849296045974804,0,Normal
156.98586220393673,56.44138537802815,4,29.02724356135075,2,9,52.82968570793712,Mobile,Medium,Suburban,Low,0.017323682619778125,0,Normal
255.9955513303016,58.9670508611535,1,89.60199404161325,8,5,10.0,Desktop,Hard,Urban,Low,0.022537538069976826,0,Normal
313.07405772860915,88.54139762815656,3,70.88845077148949,4,10,83.14557508751471,Mobile,Medium,Suburban,Medium,-0.0027921038700324807,1,High Risk
444.1273289066115,86.36965180891403,4,33.17847168648494,6,9,17.835204513758175,Mobile,Easy,Urban,Medium,0.001733594990575571,0,Normal
156.41378488205606,79.13707181360766,2,54.38650060104021,5,4,37.16506795942821,Mobile,Easy,Rural,Low,0.11364598418520738,0,Normal
416.316375215496,53.61530852991132,2,42.98061559016541,9,5,10.0,Mobile,Medium,Rural,Low,0.004408158527073991,0,Normal
301.0233061019587,65.25387325457797,2,78.94356549681575,4,7,40.98136127451665,Desktop,Easy,Urban,Low,0.1142002426503087,0,Normal
201.8491348952049,88.19646549968775,4,56.27329844994144,6,8,38.07804186213733,Desktop,Hard,Urban,Medium,0.09002698813151766,0,Normal
346.2103474263271,72.12575370459857,5,99.1423956085108,5,4,37.32459948300976,Mobile,Easy,Suburban,Low,0.08216665769788173,0,Normal
319.905969557347,100.0,2,24.37959858076761,9,2,49.56500507840626,Desktop,Hard,Urban,Low,0.019369458191655586,0,Normal
239.97831228412053,75.89976759091557,2,48.40122129089973,1,8,41.34282415959407,Desktop,Medium,Urban,Medium,0.10015985171603259,0,Normal
306.9802084990019,72.88073674735047,4,58.55201336879819,2,7,53.076281992444045,Mobile,Hard,Rural,Low,0.11363645546752216,0,Normal
261.468640313824,65.36325303696248,0,60.25068437986558,1,5,26.440038806787378,Mobile,Easy,Urban,Low,0.06961900816360683,0,Normal
311.3517345251248,72.00311357173423,3,45.27486579085094,2,9,46.16074915251082,Mobile,Medium,Urban,Low,0.09542547990468142,0,Normal
366.2130674521047,67.71295245429184,0,78.33921992780544,0,8,35.52478574766528,Desktop,Easy,Suburban,Low,0.03375781927022781,0,Normal
458.6016816145352,80.62163015032885,2,89.97976587911798,7,6,39.44490830200159,Desktop,Easy,Urban,Medium,0.07446652397245762,0,Normal
176.21845011731511,84.35053475191876,2,95.09754415822904,5,6,49.05522973770774,Mobile,Medium,Urban,Medium,0.07983778025948679,0,Normal
513.3033374656267,58.21015809238076,1,84.4074701439621,1,5,37.43541402883664,Desktop,Medium,Suburban,Medium,0.03819562696384582,0,Normal
104.79122004774982,50.03150569663333,4,88.04641578452795,7,4,43.4225139888423,Desktop,Easy,Urban,Low,0.04825275403928592,0,Normal
284.82149049644164,42.45691940345056,5,64.04362404959964,5,9,27.686318840349227,Desktop,Hard,Suburban,Low,0.018865566076596507,0,Normal
358.83172064845763,77.61986990368815,1,86.07105811414516,6,2,61.43268345518869,Mobile,Easy,Rural,Medium,0.07041967007245453,0,Normal
328.0991867735033,53.44950090739189,4,44.280312731836176,0,8,55.9266604949193,Desktop,Medium,Rural,Low,0.058724454474388454,0,Normal
237.73004801794065,37.70664110571276,0,51.87830096873715,6,5,46.49975335222122,Desktop,Easy,Urban,Low,0.038788713701239486,0,Normal
279.1877749642725,75.82867906796446,6,45.35304110548354,2,4,41.3600997176079,Desktop,Medium,Urban,Medium,0.08830308978037499,0,Normal
250.6999065341168,100.0,5,57.39098683583404,7,5,43.43442592730697,Desktop,Easy,Suburban,Low,0.05856658951267624,0,Normal
241.06352430557885,69.9089363269016,1,42.84636929909091,5,3,61.11035058771427,Desktop,Hard,Suburban,Low,0.09834289231487536,0,Normal
384.9602097021025,82.57736161677462,5,96.92891538035576,3,8,54.86408352956767,Mobile,Medium,Rural,Medium,0.036952720392423366,0,Normal
335.7015485965047,71.22744037821347,1,45.02757024045345,7,7,61.36266494879159,Mobile,Hard,Suburban,Low,0.09030139360963507,0,Normal
230.70904047393452,68.51665520213287,4,27.843563048875183,8,4,39.8716339062679,Desktop,Easy,Urban,Low,0.10129014547885856,0,Normal
389.959987543325,83.78614724481653,2,62.14537328403307,9,2,52.25098919186934,Desktop,Medium,Urban,Low,0.0728778213133619,0,Normal
330.72995208766093,65.64588183717024,1,24.56792627561411,1,3,62.83010973233018,Desktop,Medium,Rural,Low,0.06482931434502665,0,Normal
381.286211883896,74.01088471107855,3,28.84345330468644,5,2,31.10781295059656,Desktop,Hard,Rural,Low,0.09666713893866985,0,Normal
362.9628841923612,74.8254670929402,3,37.551151135699705,4,7,30.164357087901465,Desktop,Medium,Urban,Low,0.11394141757336923,0,Normal
217.1004989077928,59.978643195354266,6,57.148019990571335,4,5,49.12806742095576,Desktop,Hard,Suburban,Low,0.07942255685142335,0,Normal
243.98189598030305,84.88063524304785,0,54.66007458472223,9,6,26.47587160079476,Desktop,Easy,Urban,Low,0.033890012081205234,0,Normal
374.7293605123262,67.37560364956887,3,83.9753489602233,2,2,17.762625004484647,Tablet,Medium,Urban,Low,0.07321619124413276,0,Normal
361.0370265433465,58.66382260760733,5,79.15797231072906,7,6,62.61968595012823,Desktop,Medium,Urban,Low,0.0717488476909996,0,Normal
297.9098406035852,78.04764765355606,1,54.105463519256105,7,3,65.23347788498512,Tablet,Easy,Rural,Low,0.09372764552705981,0,Normal
311.7327383308782,56.52298027313444,3,46.6963366060504,4,3,27.299706686802296,Desktop,Medium,Suburban,Low,0.10185999812804414,0,Normal
427.7664895788425,70.42271736053692,4,45.31750272491989,7,3,23.520198583795928,Desktop,Hard,Rural,Low,0.07487621150934348,0,Normal
240.842861116417,69.86321505033695,2,81.91960698352072,9,6,35.20215447545141,Mobile,Hard,Rural,Low,0.10436207600153657,0,Normal
354.7097381170038,86.28843348747367,3,24.16579249770158,7,5,63.79212528179349,Desktop,Medium,Urban,Low,0.07719390716894953,0,Normal
279.78073475661057,77.12047349319928,7,21.025731960848468,2,8,38.83892321132784,Desktop,Hard,Suburban,Medium,0.02159014360412126,0,Normal
278.231879677278,69.62459561882284,1,83.64355135413184,1,4,46.420425265722166,Tablet,Medium,Rural,Low,0.10304839145115297,0,Normal
409.877685198719,82.26649448800431,3,58.17171007912394,8,5,49.87382611542047,Mobile,Medium,Suburban,Medium,0.11360211826041211,0,Normal
382.54163489880295,90.8531132352597,3,30.47049108428608,1,5,47.60771703537928,Desktop,Easy,Suburban,Low,0.08529933669390422,0,Normal
381.35096360006384,78.36715459527794,1,38.8452747675601,8,7,67.41106716005126,Desktop,Medium,Urban,Medium,0.04687359241397343,0,Normal
430.54788071543294,70.15528929765071,1,94.6003162477906,3,6,34.20163456915892,Tablet,Easy,Suburban,Medium,0.07761790318910655,0,Normal
302.1003841632759,50.32245651474761,2,88.76023804999184,1,1,43.46689843572874,Mobile,Easy,Urban,Low,0.04664722167778934,0,Normal
368.1952971294964,54.02329505386941,2,76.78280401791781,9,2,48.48638549396054,Desktop,Medium,Urban,Low,0.06236946530215348,0,Normal
268.9733243406544,65.42162943467999,6,58.57801842698613,0,7,44.26506448251464,Desktop,Hard,Urban,Medium,0.05850909792980452,0,Normal
332.4166352488442,60.85731696761076,1,61.62589009531086,3,9,26.71348188733436,Mobile,Medium,Urban,Low,0.07024871706775809,0,Normal
286.9856945632316,67.19543045521831,3,98.0195628227167,8,10,22.911967247099515,Desktop,Hard,Urban,Medium,0.009660989641240625,0,Normal
309.6995964992718,70.8497488734566,3,97.26163551074296,8,7,22.597840837422755,Desktop,Hard,Urban,Medium,0.06479936170328132,0,Normal
359.51570254369136,77.94539131535096,4,37.22152366286674,3,7,55.89382124763692,Mobile,Easy,Urban,Medium,0.0934554788210451,0,Normal
218.17793167665275,68.94251832911362,2,84.88836530442545,8,2,32.693955139659735,Desktop,Medium,Urban,Low,0.0839610528277594,0,Normal
509.238727568546,77.29752465739303,3,35.779413293361344,5,5,52.03912355911956,Mobile,Medium,Urban,Medium,0.06963871537517768,0,Normal
199.3982618500298,70.9671162221518,4,37.08299823071612,0,5,46.301145567273096,Mobile,Hard,Suburban,Low,0.09457715096207131,0,Normal
178.58113872122678,40.36800150469193,2,74.08744273316614,9,7,30.37714296717532,Mobile,Hard,Suburban,Low,0.025286942690814773,0,Normal
415.8110873500068,55.90996909271868,3,52.40008788700387,5,5,30.75151396230644,Desktop,Medium,Suburban,Low,0.11227145135008659,0,Normal
379.1662693962936,67.83868666417577,2,94.5235525685216,8,6,47.01019740621147,Desktop,Medium,Rural,Low,0.0949297814836052,0,Normal
362.4119817052155,51.85457885738339,4,27.120778791680703,1,4,46.16527064343443,Desktop,Medium,Urban,Low,0.08544145215966686,0,Normal
362.834550926428,78.99893094994307,1,60.922051264759446,5,11,52.38048354415611,Desktop,Easy,Urban,Medium,0.036780954696368995,0,Normal
298.77532271530856,92.96126248515546,3,93.4817224354497,1,5,38.13743163332113,Desktop,Easy,Urban,Medium,0.08218943651025523,0,Normal
210.27456285141685,88.28142777545975,5,92.3290928383604,3,6,32.299383314884565,Desktop,Medium,Rural,Medium,0.0717234674574545,0,Normal
307.5804558193726,66.79835693604689,2,32.522337073259294,7,3,46.64805787492927,Desktop,Hard,Suburban,Low,0.11993925374044101,0,Normal
232.28382884878883,92.36089205274928,4,49.331016007716514,6,1,66.29878686669919,Desktop,Hard,Urban,Low,0.03775668684866851,0,Normal
397.5119733417751,72.23001185803167,2,69.5297120037357,8,5,16.849813996505713,Desktop,Medium,Urban,Low,0.08161881171229696,0,Normal
285.2942618497861,64.94371043322941,1,32.751590781712174,6,5,33.0142099203938,Mobile,Medium,Suburban,Low,0.11270623381380385,0,Normal
217.45028032074885,60.7989600468859,3,97.4417737636591,0,5,53.8566021342513,Mobile,Hard,Urban,Low,0.056786111597071975,0,Normal
267.86141583470067,65.46295470267808,4,93.17994629821284,1,6,48.24728451730861,Desktop,Medium,Suburban,Low,0.09291286445264008,0,Normal
341.2931454275624,64.17734772188157,7,33.35601432275753,5,1,54.07528940735263,Mobile,Medium,Rural,Low,0.018002316263114326,0,Normal
243.62754471960253,72.55624333563232,4,29.692436900878832,6,11,38.5551746305532,Mobile,Medium,Suburban,Low,0.018879353384249953,0,Normal
217.77796044335685,72.40860971574797,6,26.832678624661224,2,1,20.8212597403695,Desktop,Medium,Rural,Low,0.005479895273064472,0,Normal
324.36872114919123,70.04569030230121,4,92.75549312293047,8,5,70.07239076799989,Desktop,Medium,Urban,Low,0.06765645197751663,0,Normal
324.49665711087226,76.55407254619524,1,35.48990478363686,6,6,61.25753834866346,Mobile,Medium,Suburban,Low,0.09699271633924722,0,Normal
249.30568246288703,87.85969412179512,1,53.30279428354838,5,5,44.63732763868315,Desktop,Hard,Rural,Low,0.11500103434412379,0,Normal
252.89616943816773,84.24331203161985,7,55.90810925216024,5,5,32.37509074543557,Desktop,Easy,Suburban,Medium,0.04668915693827497,0,Normal
323.20499373576365,47.72653047325144,4,67.9208835370854,0,3,37.64148638037992,Tablet,Medium,Suburban,Low,0.06991847323785533,0,Normal
155.19156585026758,31.69118297647068,3,25.738827499794,4,5,48.43625267714639,Desktop,Medium,Suburban,Low,0.016934079894451504,0,Normal
159.25362256234447,84.01479866858911,3,38.14068939204128,9,2,41.22551599971065,Mobile,Easy,Rural,Low,0.04891598796510105,0,Normal
228.1555778747564,49.49681952376868,3,94.51923095351408,2,7,44.78251253227422,Desktop,Hard,Urban,Medium,0.0693859946540924,0,Normal
278.6552848288153,66.62851897160975,3,92.67280858148555,6,6,69.15205806263806,Desktop,Easy,Urban,Low,0.08068477536280888,0,Normal
331.09075655980047,52.448304609109606,1,82.50325179245537,9,5,58.85512819949282,Desktop,Medium,Urban,Low,0.06554026744525515,0,Normal
447.5356216949552,42.970293436299706,1,21.55209964945724,2,4,27.43832297000045,Mobile,Hard,Rural,Low,0.010196832912795162,0,Normal
385.76596232020194,78.12194092307182,3,46.16054147968817,4,4,46.15378503413043,Desktop,Easy,Rural,Low,0.12790275233352955,0,Normal
284.0061470036573,81.3873274045397,0,70.23669882743263,6,6,37.19454735244327,Desktop,Hard,Urban,Low,0.09078529613924258,0,Normal
298.0983792097311,61.35234398909921,3,42.01521694187805,2,11,49.4691468862233,Tablet,Medium,Urban,Low,0.03832383574810028,0,Normal
199.74706353621912,31.134365617826354,3,92.7669356043022,9,6,44.050028902367366,Desktop,Easy,Rural,Low,0.01853688690665789,0,Normal
298.148686400761,61.806333276212754,0,70.71115694659535,1,4,89.51548168150111,Desktop,Hard,Urban,Low,-0.008388216696159412,1,High Risk
271.1341361079862,75.8770600810382,2,25.752537385315648,5,0,51.43892486303915,Desktop,Easy,Urban,Low,0.05958002647011201,0,Normal
332.27185603380894,47.81632646838807,1,92.72044710685624,7,5,42.98723990749801,Mobile,Medium,Urban,Low,0.07602053766296607,0,Normal
217.2769056447677,72.75039879668734,2,96.6213326540978,3,3,72.64509086000234,Desktop,Easy,Urban,Low,0.049243582216005,0,Normal
351.93465142411725,69.77035226240507,4,26.21699347133804,8,2,48.08324188278871,Desktop,Easy,Suburban,Low,0.08019785737123092,0,Normal
453.2738913002578,78.68937249401633,4,62.58881878890519,7,4,22.21913555879485,Desktop,Hard,Urban,Medium,0.06144676959486095,0,Normal
289.12398515431425,71.79370552621229,1,44.26914257713364,6,5,43.13329530596976,Desktop,Medium,Suburban,Low,0.12670925229501429,0,Normal
340.17117220989417,55.40396588677667,3,51.42712611851219,6,8,54.2055487105808,Mobile,Easy,Rural,Low,0.08812925190385623,0,Normal
369.0143991711112,87.94857252496737,3,34.37209743642735,2,2,52.267942243474536,Mobile,Medium,Urban,Low,0.08424339016122506,0,Normal
259.8779528114164,67.62205640459545,2,66.24576816099301,5,4,60.07762056552485,Desktop,Medium,Urban,Low,0.12605131795276558,0,Normal
322.4092481810417,69.59043190735102,2,96.63834825991124,4,9,47.30574703066728,Desktop,Hard,Rural,Medium,0.0596373298682466,0,Normal
301.25924007817946,56.00098061390206,3,60.24580802172872,0,2,46.24666457346996,Desktop,Medium,Suburban,Low,0.08773514360973128,0,Normal
309.7676098548832,63.35076623212734,2,26.633166511558493,2,5,23.96287047464712,Mobile,Hard,Urban,Low,0.09593151531584065,0,Normal
222.69902161445336,56.72795928959648,3,69.60010667819267,0,6,67.92633386793247,Desktop,Medium,Urban,Low,0.0529163328750733,0,Normal
302.4510174258943,67.40580910114866,2,47.21783955610056,3,6,40.41594629701601,Desktop,Medium,Urban,Low,0.13832543111994788,0,Normal
349.799829124545,95.67562720213516,1,88.47401516730383,9,6,30.306977795665155,Tablet,Hard,Suburban,Medium,0.043422451461693434,0,Normal
445.1143607795042,49.421482856029655,0,54.774251865317616,2,5,84.41861832297764,Desktop,Easy,Urban,Low,-0.025516193803357012,1,High Risk
395.9270826085207,45.79657903184888,3,35.42716871537965,3,5,70.2012853236413,Tablet,Easy,Urban,Low,0.048564840742546134,0,Normal
515.3182457511557,92.06755491240412,4,35.2884498152916,8,5,38.28376616613977,Desktop,Medium,Urban,Medium,0.023435623979992215,0,Normal
223.26524371119507,66.86014484272201,4,81.50113445769283,2,5,16.789929836168607,Desktop,Easy,Rural,Low,0.07905892636859069,0,Normal
387.2320636720679,59.96390892010125,3,41.2470078645888,5,2,34.222928680882006,Desktop,Easy,Urban,Low,0.10088289659584881,0,Normal
318.3342005738352,85.59857031094114,3,81.37867153273784,5,2,68.68703394389856,Desktop,Medium,Suburban,Medium,0.07218664821598397,0,Normal
518.9802933217672,60.91576690394704,6,36.47098486132795,6,7,47.65069955558039,Desktop,Medium,Urban,Medium,0.006233464257136778,0,Normal
219.17017146448484,97.39014570320404,4,45.73490949610475,8,4,24.75845480046018,Desktop,Medium,Urban,Low,0.0429478419483415,0,Normal
216.0278157819224,80.16888807008904,4,57.23895779517595,6,5,56.75972313341245,Tablet,Medium,Suburban,Low,0.11426285770021971,0,Normal
240.06073545559772,62.68132887781446,5,95.45566797547606,0,2,41.85212957080433,Desktop,Easy,Suburban,Low,0.04063717651052501,0,Normal
87.61042756901932,100.0,1,94.53851398030596,7,4,35.26947048311752,Mobile,Medium,Suburban,Medium,-0.0013863312723215726,1,High Risk
247.4244978319239,60.91427615494992,4,36.54975003378303,4,6,36.407392806003664,Mobile,Medium,Suburban,Low,0.11359014341790746,0,Normal
224.0867338446302,81.13143058013961,2,48.65752329944583,8,3,64.5958876220532,Mobile,Easy,Urban,Low,0.08058976734115553,0,Normal
315.0393786476208,74.48938870609737,4,31.951951076301786,9,6,53.199545225311184,Mobile,Hard,Suburban,Low,0.08389748691093196,0,Normal
334.175597577716,89.52611934098198,5,60.79880634507977,4,3,22.70913469785456,Desktop,Medium,Urban,Low,0.06845725729141583,0,Normal
487.61708392158863,93.4226679509028,2,56.84660405557332,4,9,50.50783170175428,Desktop,Hard,Urban,Medium,0.021501699235704996,0,Normal
395.042383818605,70.4800622359865,4,92.0608129960586,1,0,46.6142261961945,Desktop,Easy,Suburban,Low,0.03231987963165617,0,Normal
242.3096344337597,58.69873194480725,1,94.4004302232858,2,2,38.693884026138846,Desktop,Medium,Rural,Low,0.05497423956007752,0,Normal
210.1585328651642,76.89958214408675,2,50.68539128058337,9,3,39.48478314811081,Desktop,Medium,Suburban,Low,0.09460400382151368,0,Normal
349.19191715065057,59.834269453718406,4,59.33903544151916,8,9,32.0242135487387,Desktop,Hard,Rural,Low,0.059994729645158784,0,Normal
167.9766792979358,100.0,1,91.69889993169063,6,4,35.06210442663409,Tablet,Medium,Rural,Medium,0.037089592659138804,0,Normal
483.14587658543536,72.04802996624106,1,84.53662461960492,0,7,49.34585172804076,Tablet,Hard,Urban,Medium,0.02721193757785456,0,Normal
417.9440120721287,64.52017673031837,0,20.292504907571946,2,6,40.83645139494462,Desktop,Medium,Rural,Low,0.037414615715727906,0,Normal
253.08243478952951,72.77020458797362,3,45.6047651346866,1,9,53.18522457285504,Desktop,Medium,Suburban,Low,0.07573331978075237,0,Normal
128.68654709091226,49.79310565705456,3,53.74193935489007,0,4,33.22530551334199,Desktop,Hard,Rural,Low,0.046022323389873165,0,Normal
435.3872374165413,55.42578942234023,4,38.37730269465854,8,7,55.61241924556234,Desktop,Medium,Suburban,Medium,0.05552331118858245,0,Normal
